TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-06-24 02:00:00,-728.585,7469.821,7249.492999999999,0.3477700000000006,-0.11663000000000068,-0.8181499999999993,0.6319682405819277,0.328,17.12,0.287,24.72,0.0,1.11620867875,NEPR
2023-06-24 03:00:00,-695.5010000000002,7699.913999999999,6971.112000000001,0.3311300000000017,-0.15974000000000288,-0.7720400000000005,0.632421206298415,0.328,17.13,0.286,24.17,0.0,1.1162533120833333,NEPR
2023-06-24 04:00:00,-521.9360000000001,7710.220000000001,6596.034,0.29176,-0.15162999999999727,-0.756020000000003,0.6328741720149023,0.328,17.14,0.286,23.63,0.0,1.1162987341666668,NEPR
2023-06-24 05:00:00,-65.26299999999992,7743.976000000001,5872.380000000001,0.2392499999999984,-0.12727999999999895,-0.712530000000001,0.6333271377313896,0.328,17.14,0.286,23.21,0.0,1.1162751958333332,NEPR
2023-06-24 06:00:00,907.4290000000001,5937.245,6426.067000000001,0.0754400000000004,0.07371999999999801,-0.7346199999999996,0.6337801034478769,0.328,17.15,0.286,22.94,0.0,1.1090912245833333,NEPR
2023-06-24 07:00:00,1714.283,5513.481000000001,5626.819999999998,-0.18027999999999977,0.13109000000000037,-0.6313700000000004,0.6342330691643643,0.329,17.15,0.286,19.84,0.5079999999999991,1.0863284954166668,NEPR
2023-06-24 08:00:00,-936.0619999999999,8626.01,5857.199999999999,0.2369199999999978,-0.4118499999999976,-0.6216700000000017,0.6346860348808516,0.329,17.15,0.285,18.96,0.5079999999999991,1.0633085870833334,NEPR
2023-06-24 09:00:00,-859.5629999999999,8552.17,5987.909999999998,0.3686499999999988,-0.3513799999999989,-0.6768300000000025,0.635139000597339,0.329,17.16,0.285,20.77,0.5079999999999991,1.0116989579166666,NEPR
2023-06-24 10:00:00,-925.0169999999998,7678.22,7165.671,0.5868599999999979,-0.2241800000000005,-0.7827799999999989,0.6355919663138263,0.329,17.17,0.285,23.83,0.5079999999999991,0.9956429995833332,NEPR
2023-06-24 11:00:00,-781.4860000000001,7047.762,7766.801000000001,0.5320999999999998,-0.0957100000000004,-0.8520600000000016,0.6360449320303136,0.328,17.18,0.285,26.83,0.5079999999999991,1.0005980829166667,NEPR
2023-06-24 12:00:00,-413.28999999999996,7038.5599999999995,7239.560000000001,0.3224800000000023,-0.012840000000000629,-0.8108199999999997,0.636497897746801,0.329,17.18,0.285,28.78,0.5079999999999991,0.98524991625,NEPR
2023-06-24 13:00:00,202.53099999999995,7140.402,6297.019999999999,0.22204999999999941,0.05182999999999893,-0.717690000000001,0.6369508634632882,0.328,17.19,0.285,30.97,0.5079999999999991,0.9765815829166667,NEPR
2023-06-24 14:00:00,691.2980000000002,6998.8820000000005,5916.789999999999,0.13147999999999982,0.08419999999999916,-0.6456300000000006,0.6374038291797756,0.328,17.19,0.285,33.57,0.5079999999999991,0.95742816625,NEPR
